Freq [GHz],S12 Mag,S13 Mag,S14 Mag,S23 Mag,S24 Mag,S34 Mag,S12 Phase,S13 Phase,S14 Phase,S23 Phase,S24 Phase,S34 Phase,S11 Mag,S22 Mag,S33 Mag,S44 Mag,S11 Phase,S22 Phase,S33 Phase,S44 Phase,,Size
6.2652,-29.97167331,-23.21400628,-24.73638675,-25.36249606,-21.72420781,-33.54539649,22.51578758,86.76782494,-102.3074571,-96.62771541,-167.0508254,169.9982565,-8.043979036,-13.64903863,-15.03790042,-5.609550259,-94.74567101,-135.9289961,-103.0372898,-90.30738339,,20
6.271,-29.59114228,-22.91811739,-24.80036728,-25.33766557,-21.81239078,-32.25684412,21.63093149,87.65199729,-101.6075472,-95.50967479,-167.3423869,171.5507696,-7.7178043,-14.32360419,-18.04063304,-5.618177388,-93.48816203,-147.5103417,-101.3702782,-89.42210752,,20
6.2768,-29.81570616,-22.59763771,-24.88378506,-25.21938357,-21.82636064,-31.46855292,21.36276757,87.17120384,-102.8601807,-96.56172297,-168.4333177,168.3311353,-7.665858926,-13.37175311,-22.28723137,-5.618316181,-93.8135306,-161.0523306,-113.8028703,-90.25171674,,20
6.2826,-29.480622,-22.60269206,-24.80152564,-25.04300028,-21.74140856,-30.86722767,22.83250386,85.38424745,-109.5587622,-102.6469481,-173.4354793,165.892729,-7.46745218,-12.56884302,-27.29611469,-5.824167663,-94.77193641,-171.1953276,-155.7840593,-89.96576311,,20
6.2884,-29.30884054,-22.44414432,-24.78786715,-24.82913223,-21.7108126,-30.27334473,21.82462163,84.49477647,-109.5945566,-102.4901043,-173.1980336,166.9213882,-7.957575444,-11.39897671,-23.48920829,-6.170637021,-92.07006893,-175.6831849,148.4715046,-88.63018855,,20
6.2942,-29.58137697,-22.45892615,-24.82608487,-24.80210024,-21.61524099,-30.31959212,14.79079022,83.07317762,-111.3726174,-104.9843514,-175.0079201,163.1925017,-7.683686503,-10.17724652,-18.64387648,-6.244565781,-92.40728195,-179.3099371,150.1614698,-91.29810347,,20
6.3,-29.35680114,-22.31028712,-24.71097983,-24.47694504,-21.50673456,-30.07114393,16.53440544,80.86215399,-112.6611664,-105.6743018,-175.6964716,161.6966289,-7.864242421,-9.001505884,-15.28935473,-6.722590559,-90.52867539,-175.6746631,143.679702,-91.95039111,,20
0.5,-0.210268842,-46.42590816,-46.9462849,-28.32898714,-38.27280343,-42.50039986,-13.64852006,94.90916503,166.3751559,-3.64838184,-121.3712035,-123.3301114,-0.188985555,-0.176512221,-0.21621885,-0.280349692,-12.68752429,-20.10403347,-19.69995399,-12.84325608,,0
0.5058,-0.199634286,-39.44676133,-48.14113788,-30.78305617,-39.16020473,-42.73680689,-14.29362603,79.55788303,133.2610647,-24.77366447,-130.0056543,-116.3497363,-0.172138518,-0.164908545,-0.193485952,-0.229052079,-13.35602165,-20.21554567,-20.44646885,-12.97796787,,0
0.5116,-0.20309521,-35.66569439,-47.35228506,-33.40922919,-40.07886226,-42.91684724,-15.07427709,74.48581902,120.1154773,-33.84008141,-136.7949309,-114.3612886,-0.176650742,-0.145272106,-0.17982879,-0.195563731,-14.05136102,-20.43489664,-21.02150101,-13.44399253,,0
0.5174,-0.191354096,-32.92890578,-45.18567883,-35.49967608,-40.53678622,-42.89486155,-15.90731564,69.83033373,111.9715062,-38.87847097,-142.1902489,-116.0726883,-0.17320712,-0.13302559,-0.161454047,-0.169188696,-14.66577732,-20.67579587,-21.49721876,-13.9357177,,0
0.5232,-0.188805876,-30.60561128,-43.2316529,-37.42329844,-40.96121638,-43.33072155,-16.68976087,65.58729083,102.9222211,-39.55492021,-148.574116,-119.2982403,-0.190881681,-0.129775602,-0.146441047,-0.157223476,-15.28296648,-20.8136422,-21.76909492,-14.26831199,,0
0.529,-0.174525406,-28.35907485,-40.96407374,-38.88007216,-41.14143572,-44.24476459,-17.50397267,60.21875197,96.91929185,-36.82728206,-154.6620174,-120.6715108,-0.219784324,-0.141978222,-0.157191126,-0.154322978,-15.98330629,-20.97683844,-21.99929058,-14.69879479,,0
0.5348,-0.168787824,-26.01810774,-38.85697067,-39.63468703,-40.99384121,-45.08677522,-18.21094231,53.08407725,89.18379523,-33.21897544,-162.1471136,-116.6138633,-0.277143362,-0.15494051,-0.174108268,-0.157775319,-16.68851226,-21.15464294,-22.37490904,-14.97481376,,0
0.5406,-0.149358827,-23.55557865,-36.64202857,-39.57898896,-40.64434665,-44.98352577,-18.87386005,43.00778113,79.68075883,-29.86099809,-171.6102003,-106.4814001,-0.401217559,-0.175175588,-0.192105435,-0.166425297,-17.56237919,-21.22170784,-22.58737581,-15.2834014,,0
0.5464,-0.135904639,-21.01270708,-34.87806057,-39.22045512,-40.00337844,-42.61171802,-19.49302066,26.50397511,68.19487137,-32.61088412,173.5632053,-99.45497437,-0.677205461,-0.185603489,-0.234115362,-0.188131887,-18.19622232,-21.44222831,-23.04841487,-15.64757471,,0
0.5522,-0.122684284,-19.02500646,-33.28651549,-39.04787861,-39.78138817,-39.89596629,-19.90845237,1.668375061,57.71711058,-40.39275142,151.4834685,-106.3842269,-1.087806575,-0.196500621,-0.291103732,-0.210357923,-17.03648132,-21.49703368,-23.54109181,-15.94229593,,0
0.558,-0.115476654,-18.71855978,-31.67003746,-40.32535843,-41.79125438,-38.114005,-20.29495454,-30.92548426,46.68000855,-51.27197423,122.4013492,-118.8656002,-1.219443499,-0.193483938,-0.36693758,-0.268414063,-13.06869591,-21.62622206,-24.19018983,-16.25972212,,0
0.5638,-0.127101207,-20.76584103,-29.7949988,-42.86096672,-46.58756881,-36.40860864,-20.5618758,-58.57749853,33.74217533,-52.89944798,111.2549213,-132.3363248,-0.809747139,-0.20281336,-0.523255049,-0.354204009,-10.84254671,-21.82281771,-25.0424013,-16.56063672,,0
0.5696,-0.158480873,-23.44152014,-28.05708407,-45.09612483,-49.32635971,-34.70232678,-20.89499778,-74.15471349,17.1207278,-41.74129579,129.5787758,-150.7810687,-0.506366295,-0.205891494,-0.793449558,-0.486260084,-11.15648503,-21.91488569,-25.70030062,-16.75162933,,0
0.5754,-0.219923274,-25.77076859,-26.61254606,-44.71888856,-48.35193609,-33.68595349,-20.94296913,-83.11935174,-3.721177146,-21.51890366,143.2693782,-174.2525509,-0.362575341,-0.224866271,-1.1116092,-0.641607438,-11.89143836,-22.29291392,-25.19189948,-16.37435468,,0
0.5812,-0.279196432,-27.79147334,-25.95803481,-42.45382656,-46.27768535,-33.84692932,-20.64153169,-88.41212852,-28.08073707,-12.44689007,145.1486028,159.83205,-0.299537606,-0.223649539,-1.236839257,-0.699195105,-12.58895857,-22.47395245,-23.8477657,-15.36770471,,0
0.587,-0.307306356,-29.46007056,-26.29598761,-40.46347519,-44.62092794,-34.90635668,-20.49344063,-91.79798682,-52.71547833,-15.76321507,140.2445033,139.5214386,-0.274288081,-0.241352201,-1.219539441,-0.647856675,-13.25417254,-23.00093394,-23.28547805,-14.56550111,,0
0.5928,-0.335991549,-30.85030466,-27.33882426,-39.19101303,-42.97829154,-35.86941722,-20.37902006,-94.06608822,-74.34942708,-23.62215485,135.2778739,123.2155844,-0.262001441,-0.281767922,-1.217230537,-0.541239801,-13.85479463,-23.35755271,-23.59378016,-14.40597596,,0
0.5986,-0.410941299,-32.08998692,-28.68185954,-38.53238145,-41.16016485,-36.9313929,-20.32328024,-95.65771875,-92.69546374,-31.22585887,127.040279,108.6616951,-0.266432537,-0.321271467,-1.338352178,-0.471444591,-14.30100728,-23.57132352,-23.87362487,-14.70524644,,0
0.6044,-0.519743368,-33.0326691,-30.06893041,-38.44452182,-39.31318607,-38.02616511,-20.07110318,-95.57084332,-109.5015565,-40.68299771,118.4952082,95.69269807,-0.265123636,-0.380267187,-1.517759702,-0.44388429,-14.75234471,-23.72231762,-23.00229988,-15.1613647,,0
0.6102,-0.578592614,-33.31569616,-31.61877806,-38.66901594,-37.42992827,-39.4071631,-19.39888144,-97.71516604,-125.7347871,-48.22882498,105.5543798,86.71883752,-0.252670652,-0.431095467,-1.461965439,-0.420798733,-15.18285904,-23.7945484,-21.10703895,-15.44487823,,0
0.616,-0.603919705,-33.5951332,-33.55484388,-38.9390049,-35.98644783,-40.50122105,-18.91160473,-105.103449,-140.9524497,-49.35334072,91.20175365,81.54713602,-0.234927347,-0.49237589,-1.193350809,-0.414434653,-15.60870819,-23.85873145,-20.13154257,-15.69416621,,0
0.6218,-0.593389858,-35.0958011,-35.99646521,-38.3813576,-34.87966623,-40.71410723,-18.35700598,-112.8322432,-154.3043388,-51.97097661,77.09057172,79.95180557,-0.219464771,-0.550331802,-0.901655027,-0.367763094,-16.02635131,-23.7421154,-20.49284442,-15.7042556,,0
0.6276,-0.541894647,-36.39304766,-38.70118244,-37.70958067,-33.75707266,-40.34237079,-18.02201638,-115.4902118,-164.8880526,-57.58531361,62.30760103,74.22924406,-0.211312884,-0.577726426,-0.691295635,-0.30803362,-16.3798975,-23.34645039,-21.23735625,-15.97678459,,0
0.6334,-0.468308505,-37.33447795,-41.24161378,-37.23841133,-33.01914131,-40.18071709,-17.97076115,-115.8287327,-167.336903,-69.81514792,46.63014757,66.57611131,-0.200475727,-0.600110473,-0.567455768,-0.257715066,-16.76041116,-23.05510216,-22.26451564,-16.33738934,,0
0.6392,-0.403511227,-37.83337121,-42.95866582,-37.72208209,-32.54043051,-39.9845341,-18.25122856,-118.2085655,-170.2132248,-78.57500997,30.92626845,56.86918314,-0.195573262,-0.612226679,-0.498258277,-0.224750581,-16.95861076,-22.74902469,-23.07690683,-16.69729608,,0
0.645,-0.358398178,-38.2617999,-44.23925976,-38.38142022,-32.41165376,-40.90048962,-18.72813524,-120.7387969,-174.8708251,-88.5612852,14.83612997,45.66765577,-0.185410524,-0.625077269,-0.460393861,-0.213311534,-17.2059045,-22.51571564,-23.76927021,-17.13570065,,0
0.6508,-0.32059564,-38.03181168,-45.58694617,-39.4606029,-32.59112027,-42.08900203,-19.20770274,-125.9913103,179.0657242,-95.56572853,-0.283786144,42.79021875,-0.178452541,-0.602808807,-0.419199559,-0.214687677,-17.3479395,-22.46365932,-24.39767921,-17.34961705,,0
0.6566,-0.27975139,-38.10653474,-46.69547375,-40.62929427,-33.14115685,-42.97009796,-19.65268461,-134.5358162,170.4226838,-98.76706536,-14.47744045,47.61585205,-0.156877926,-0.595639159,-0.399200352,-0.219502161,-17.53587185,-22.35321371,-24.77879244,-17.51681377,,0
0.6624,-0.252012438,-38.00419381,-47.46377355,-41.75479357,-34.21474265,-42.2076844,-20.26769697,-146.062427,158.4395535,-100.8646612,-26.5645141,53.40358567,-0.146526587,-0.602786847,-0.39509916,-0.223503269,-17.71204994,-22.59832882,-25.42770546,-17.71611373,,0
0.6682,-0.236120381,-38.16519556,-48.06993587,-42.77843964,-35.18180344,-41.09070937,-20.92669801,-158.3587472,144.3445896,-99.26833694,-34.02656479,54.04519068,-0.141938668,-0.606857897,-0.398040828,-0.232427209,-18.01294517,-22.54513539,-25.8117853,-17.8343324,,0
0.674,-0.221618466,-38.15388812,-48.14879076,-44.04034398,-36.33831356,-39.95284953,-21.16309537,-172.5405772,121.628989,-93.30426421,-39.82620433,51.94447797,-0.149115814,-0.602462369,-0.406870325,-0.24624218,-18.08655468,-22.77480241,-26.1446361,-17.83505307,,0
0.6798,-0.219486828,-38.05601013,-48.13419877,-44.00739097,-37.17054597,-38.83614945,-21.66332238,170.4715836,94.82246871,-80.68569644,-41.55128047,49.07174419,-0.162600519,-0.60346455,-0.425661588,-0.255669375,-18.36424389,-23.09069744,-26.74169069,-17.87151703,,0
0.6856,-0.215083797,-37.84656592,-49.06610672,-42.3348934,-37.50318549,-37.79098512,-22.12746802,153.5706549,70.67553265,-72.96445417,-42.93531355,46.17813333,-0.192410796,-0.585873924,-0.445668057,-0.274082367,-18.8421212,-23.31571849,-27.09456882,-18.09413855,,0
0.6914,-0.213938558,-36.89858573,-48.62977478,-40.89410468,-37.95317631,-36.41767054,-22.58542758,134.7679888,56.09677963,-73.52508113,-46.15134299,42.34197352,-0.223343751,-0.575225311,-0.478217568,-0.285400077,-19.17170465,-23.81024709,-27.71634114,-18.21062405,,0
0.6972,-0.226658741,-35.38580388,-47.10438727,-39.55509638,-38.46898461,-34.91960927,-22.91104907,108.0182916,39.00012375,-70.91564734,-45.43379977,36.28793343,-0.284410622,-0.571082211,-0.536707313,-0.292361945,-19.56091907,-24.22371647,-28.32707701,-18.39410193,,0
0.703,-0.250185909,-33.52705514,-45.76488181,-37.16362822,-38.451527,-33.56519728,-23.35163037,71.73593898,21.25418633,-72.81601322,-44.29309433,27.8236193,-0.391194664,-0.577934714,-0.60813235,-0.316174674,-19.94933357,-24.64441754,-29.04829776,-18.70366528,,0
0.7088,-0.279902145,-31.56298921,-45.04593376,-34.82194874,-38.47637019,-32.42528082,-23.52258711,22.60232324,5.179468117,-80.69166585,-43.68277523,18.35712253,-0.52547913,-0.574884951,-0.699445199,-0.323624408,-19.74306026,-25.0022346,-29.86047533,-18.77921309,,0
0.7146,-0.315624225,-30.89718218,-44.72892672,-32.79512838,-37.58466434,-31.2573857,-23.9755364,-40.38688924,-10.09493052,-91.6427645,-37.94853285,7.662387031,-0.561598508,-0.541004861,-0.828479756,-0.323427656,-18.7869801,-25.33149765,-30.59378686,-18.90677632,,0
0.7204,-0.364594461,-31.9408292,-44.43853876,-30.94248089,-35.90065851,-30.32300609,-24.07960867,-98.93606287,-23.24457622,-106.9193033,-41.14891502,-5.142908848,-0.41941626,-0.498387606,-0.994104147,-0.317200088,-18.46302695,-25.91777895,-31.18449795,-19.28453912,,0
0.7262,-0.390905153,-33.17956701,-44.58070458,-29.50404641,-34.5211771,-29.77667982,-24.05846151,-140.9258407,-36.76950067,-123.4503949,-49.48968757,-18.96397359,-0.323612331,-0.471774923,-1.206288354,-0.292416473,-18.96434484,-26.47012171,-31.41617611,-19.63766081,,0
0.732,-0.408886996,-34.01292364,-44.19982252,-28.42015236,-33.86706542,-29.6129138,-24.12382685,-171.7997537,-45.90314676,-140.9160385,-60.06249442,-31.5369934,-0.278356128,-0.461345312,-1.408733076,-0.270477183,-19.43433612,-26.98713591,-30.6414975,-19.93368546,,0
0.7378,-0.43554592,-34.73081401,-44.19179379,-27.4977539,-33.62600161,-29.41590755,-24.14703536,165.4974846,-60.26451131,-158.5352118,-69.89722325,-43.77898777,-0.243237978,-0.470125716,-1.446941283,-0.244753086,-19.84286911,-27.64742956,-29.26781504,-20.03093635,,0
0.7436,-0.4555525,-35.39813089,-45.16433202,-26.73616875,-33.65110471,-29.42255161,-24.12661821,149.4973575,-72.45365896,-176.847277,-77.41628463,-56.86392647,-0.229554365,-0.503853929,-1.259582967,-0.226400019,-20.29385561,-28.07193742,-28.56270634,-20.38920415,,0
0.7494,-0.454161408,-35.79397462,-47.23991207,-26.21445987,-33.48623087,-29.78769397,-24.26612063,139.7280512,-80.84800724,164.0906234,-85.10018026,-70.38654263,-0.2191962,-0.560044945,-1.08010742,-0.19976157,-20.78028828,-28.5439313,-29.13903798,-20.79487522,,0
0.7552,-0.460297626,-35.89801819,-48.94979886,-25.93669179,-33.4982014,-30.62961306,-24.12826175,132.365,-71.85217554,145.1937704,-92.50554835,-82.40678285,-0.218631142,-0.605263174,-0.971349058,-0.189795571,-21.00080494,-28.63742722,-30.2279151,-21.09768666,,0
0.761,-0.455610029,-35.75285789,-48.60780118,-25.84563674,-33.69530828,-31.62996424,-24.3626835,128.311974,-60.13967793,126.5837775,-99.63894931,-91.63948629,-0.201383039,-0.651704042,-0.942310718,-0.176485151,-21.32642516,-28.61768848,-31.42343948,-21.42876996,,0
0.7668,-0.47339978,-35.56447123,-45.8499759,-26.03221053,-33.8034414,-32.68413906,-24.41358595,123.1848703,-54.87140275,108.5883612,-105.3561538,-98.94313762,-0.202735134,-0.659108237,-0.955406422,-0.183059798,-21.46904329,-28.65815537,-32.64479378,-21.67624463,,0
0.7726,-0.458551015,-35.16327713,-43.75032874,-26.37784062,-33.85980909,-33.697898,-24.52429844,120.3042346,-61.36998078,93.19564439,-110.3952383,-104.0020147,-0.199076224,-0.654285681,-1.018421267,-0.183256248,-21.74098133,-28.53407355,-33.33798827,-21.97999981,,0
0.7784,-0.479656382,-34.73372343,-41.83325299,-26.70697135,-33.7045368,-34.61220609,-24.77404295,118.1576677,-72.5929031,78.99782014,-115.898107,-108.0718516,-0.207534021,-0.666030114,-1.106999057,-0.204268288,-21.87864487,-28.8790203,-34.18618123,-22.25538137,,0
0.7842,-0.503409636,-34.23742468,-40.48836839,-26.99245163,-33.5417542,-35.48727511,-24.89514331,116.9928743,-86.78584474,66.49307418,-122.1432051,-111.0580887,-0.220925244,-0.678184625,-1.172761846,-0.234653917,-22.04620106,-29.09786632,-34.50943971,-22.46098888,,0
0.79,-0.554905053,-33.40237021,-39.59262874,-27.09080648,-33.61921189,-36.51799249,-25.15197701,115.2719117,-99.24021074,54.8959779,-128.3079515,-111.5792959,-0.231980584,-0.707239247,-1.273449454,-0.266295543,-22.21192892,-29.354686,-34.6405832,-22.70814013,,0
0.7958,-0.602686328,-32.54713015,-38.48903482,-27.1221578,-33.38284185,-37.08569516,-24.763001,112.9541321,-112.1043334,42.85182729,-131.9644176,-109.3289595,-0.242044987,-0.743452994,-1.332477128,-0.30205516,-22.36841739,-29.59619587,-34.28749894,-22.74075755,,0
0.8016,-0.647587825,-31.61215174,-37.23481108,-27.21099706,-32.87348532,-37.13662489,-24.60992229,110.9097108,-126.5217,30.72814486,-136.7154241,-105.4872343,-0.25334189,-0.775674632,-1.352160509,-0.344470306,-22.61621205,-29.47461315,-33.44973791,-22.85978497,,0
0.8074,-0.647674281,-30.60925071,-35.92902397,-27.40071501,-32.04174974,-36.45504807,-24.3143999,109.7333306,-143.3355669,18.41619546,-143.0818077,-103.2038301,-0.266839903,-0.78355322,-1.300020851,-0.376899837,-22.91528675,-29.3144865,-32.55788944,-23.01970283,,0
0.8132,-0.623895466,-29.27388642,-34.79475938,-27.86252075,-31.08170861,-35.58322611,-24.09131056,105.9902289,-161.53249,6.905776981,-152.278764,-104.4074358,-0.296310894,-0.745716043,-1.178163507,-0.40938115,-23.20365547,-29.21038625,-31.84908791,-23.0011876,,0
0.819,-0.578324403,-28.02373262,-33.83430663,-28.38281299,-30.22387255,-34.58944283,-24.28488322,100.3228025,179.3954542,-2.668716566,-163.9898721,-107.544207,-0.314234437,-0.685891743,-1.041449583,-0.4081928,-23.49867331,-29.12088054,-31.33657487,-23.14135129,,0
0.8248,-0.527681472,-26.88217783,-33.22420038,-29.0283123,-29.50824646,-33.32617414,-24.37437512,93.23266027,159.6310536,-10.98503327,-177.3864677,-114.1714874,-0.333638623,-0.60779722,-0.907316086,-0.409160815,-23.73365968,-29.32352559,-31.15918672,-23.14877711,,0
0.8306,-0.502652417,-25.88955097,-32.7866132,-29.7272086,-28.93488234,-32.21098825,-24.85590643,85.16640529,141.761206,-16.63191339,167.4337501,-125.1599281,-0.353692206,-0.547469903,-0.803658556,-0.396060397,-24.06302604,-29.62703635,-31.14334434,-23.31743147,,0
0.8364,-0.48029075,-25.03698575,-32.25533822,-30.14509721,-28.61965377,-31.83404806,-25.57225888,75.9596548,123.93298,-19.5300963,151.4819086,-139.736092,-0.359970653,-0.508107568,-0.745301303,-0.375071683,-24.37264896,-29.99987473,-31.11969775,-23.72392975,,0
0.8422,-0.47388277,-24.46219332,-31.95982775,-30.13755359,-28.38567429,-32.0771926,-26.10060738,65.75126347,106.8000985,-21.91660221,134.5899188,-154.1375849,-0.374805441,-0.483753614,-0.69239467,-0.365532646,-24.63352444,-30.37410698,-31.21579271,-23.93081403,,0
0.848,-0.462241565,-24.17605212,-31.72662093,-29.86934774,-28.55017399,-32.96807521,-26.75577096,55.89193457,91.61779901,-24.6988921,116.4423979,-165.4786366,-0.385106998,-0.480052659,-0.671233207,-0.352391301,-24.94714579,-30.65123089,-31.20879878,-24.31744121,,0
0.8538,-0.445146047,-24.06073015,-31.46762699,-29.38711472,-29.08047486,-33.64224344,-27.47066967,46.87300634,77.58639187,-30.44363204,99.55632429,-173.8376941,-0.388522862,-0.492479747,-0.659736048,-0.330099829,-25.01067696,-30.9399834,-31.44727471,-24.46947207,,0
0.8596,-0.448021273,-24.09701855,-31.25758299,-29.17976713,-29.72634047,-34.35548059,-28.30756895,38.1697512,63.91227581,-35.81043302,83.61481901,177.4549313,-0.39287129,-0.489654924,-0.671207843,-0.3118626,-25.26292073,-31.00611064,-31.5718115,-24.77298056,,0
0.8654,-0.457331048,-24.23233957,-31.02740017,-28.93755435,-30.67237681,-35.39623016,-29.32454336,30.59780831,51.39254127,-41.60956705,69.39583494,171.5982503,-0.398818584,-0.504798069,-0.708107779,-0.297794975,-25.53172224,-31.23502919,-31.7028928,-25.07085199,,0
0.8712,-0.483157869,-24.40269905,-30.77581796,-28.77847211,-31.82828023,-35.72740266,-30.105896,23.93131078,38.92594536,-47.24286859,58.09338031,168.6466641,-0.398480893,-0.518596461,-0.73373134,-0.278231141,-25.57011681,-31.44513666,-31.97977963,-25.42648319,,0
0.877,-0.523714313,-24.43216163,-30.51151791,-28.59193054,-32.68315402,-35.77355855,-30.98914059,17.60062491,26.8311146,-51.59501471,50.26455608,163.7720131,-0.403995894,-0.539046311,-0.767377785,-0.280820767,-25.677598,-31.6814368,-32.24590471,-25.71641283,,0
0.8828,-0.568188706,-24.49799189,-30.26129688,-28.11183766,-33.32837228,-35.65265297,-31.80173983,10.34264868,14.10313801,-55.72184397,44.827032,156.6705964,-0.403551767,-0.583206766,-0.808911602,-0.278420885,-25.74407124,-32.11675702,-32.62034075,-25.93434334,,0
